id,lat,lon,category,value_a,value_b
94151,46.56134,-76.30847,cat_11,879.9539,41.4026
94152,44.60645,-86.04441,cat_01,481.5345,45.1447
94153,28.27632,-70.00914,cat_05,370.4349,45.0795
94154,43.62422,-86.60287,cat_12,794.0498,53.5025
94155,47.26611,-100.46939,cat_14,497.8395,61.95
94156,40.11935,-74.48332,cat_05,829.3246,48.7967
94157,25.73427,-122.66704,cat_05,784.464,42.59
94158,39.62334,-94.17007,cat_09,321.266,58.6244
94159,28.86777,-111.25201,cat_17,172.7598,17.684
94160,29.69951,-97.13773,cat_11,10.9405,48.8243
94161,47.04875,-70.17938,cat_00,678.0182,49.6953
94162,30.21901,-113.75393,cat_03,176.8829,54.1261
94163,39.60895,-89.14086,cat_17,87.6789,68.1691
94164,39.70716,-74.78305,cat_01,631.6713,59.3812
94165,29.63254,-77.15814,cat_16,110.6408,38.979
94166,28.36273,-86.99121,cat_02,424.6708,72.1421
94167,28.51652,-92.28003,cat_11,856.7264,51.6483
94168,24.70098,-98.72552,cat_09,161.1327,49.6039
94169,25.02567,-83.61709,cat_03,868.0342,51.7728
94170,42.68448,-112.57065,cat_12,959.7409,41.6266
94171,48.93812,-118.53802,cat_17,54.9879,39.17
94172,32.93552,-102.74543,cat_05,144.5956,54.1841
94173,48.24443,-91.54549,cat_08,264.3172,61.1124
94174,37.38111,-118.85212,cat_10,516.0901,21.1596
94175,33.19826,-123.4556,cat_10,150.7776,51.6789
94176,27.20924,-70.40993,cat_11,768.6997,41.9878
94177,41.95442,-85.90202,cat_16,21.8101,73.4964
94178,39.02237,-116.70175,cat_02,536.4288,24.801
94179,40.5359,-112.42196,cat_17,276.4821,55.8549
94180,41.75666,-122.33333,cat_03,813.995,61.456
94181,32.02436,-70.45125,cat_08,292.9407,41.115
94182,33.57916,-102.24477,cat_04,460.2334,54.957
94183,38.19975,-92.11403,cat_04,879.3521,54.5089
94184,37.67027,-120.4396,cat_16,271.7709,80.0774
94185,29.98309,-90.67048,cat_09,876.8076,49.8202
94186,34.64837,-88.76654,cat_05,280.1633,46.788
94187,25.01199,-93.54486,cat_01,812.012,59.6931
94188,38.95114,-82.6437,cat_17,364.1583,32.5566
94189,35.47676,-76.14495,cat_00,177.7035,50.8379
94190,35.57245,-117.6853,cat_14,310.2657,32.9149
94191,32.98914,-71.23217,cat_08,273.3809,44.61
94192,35.5509,-103.74483,cat_10,99.1064,27.378
94193,45.64339,-106.12092,cat_13,246.8599,35.2756
94194,28.69523,-115.93035,cat_07,481.3413,50.2966
94195,47.3808,-97.51267,cat_17,218.0562,53.8664
94196,44.74847,-81.85534,cat_07,619.6794,49.0185
94197,26.92696,-117.47309,cat_16,516.0633,51.773
94198,25.10534,-118.60872,cat_08,396.7272,66.1748
94199,25.09066,-122.86416,cat_14,935.7113,76.3238
94200,46.28522,-107.4494,cat_16,672.5185,54.793
94201,39.94208,-107.72772,cat_11,991.7303,60.6745
94202,46.02795,-105.69126,cat_10,341.9392,37.9765
94203,45.60679,-73.65099,cat_19,472.5842,39.9586
94204,25.8302,-122.29539,cat_12,645.5816,71.1029
94205,38.08976,-71.80524,cat_12,368.4059,62.4533
94206,46.63999,-68.43615,cat_12,436.9135,61.8979
94207,24.63723,-111.60883,cat_17,99.1167,29.2125
94208,31.17971,-97.17871,cat_07,217.9296,49.5406
94209,32.55494,-116.89368,cat_13,573.2018,64.8505
94210,28.23932,-91.69832,cat_00,596.4507,53.7275
94211,26.52696,-93.03272,cat_06,913.2828,64.5075
94212,42.19851,-118.17807,cat_04,405.3791,42.0988
94213,35.31997,-95.00873,cat_10,557.1008,59.6312
94214,25.88409,-96.79891,cat_10,972.5429,28.4224
94215,46.64163,-84.00133,cat_07,568.0836,21.6175
94216,45.56561,-119.44372,cat_11,17.2636,44.6181
94217,27.5412,-82.20376,cat_04,318.3984,66.9117
94218,33.19842,-67.9508,cat_00,770.498,52.6133
94219,46.58024,-75.94567,cat_04,375.7533,45.7471
94220,38.77535,-110.13303,cat_15,318.9171,45.8851
94221,33.71171,-111.601,cat_10,496.1633,37.1117
94222,34.25164,-71.04174,cat_02,485.1465,58.2915
94223,42.40183,-92.7883,cat_05,840.4243,67.7718
94224,46.58653,-75.98396,cat_08,665.6492,26.8463
94225,33.96166,-113.26711,cat_09,816.283,62.2791
94226,32.01225,-118.39945,cat_13,8.6086,74.4141
94227,48.73386,-96.36953,cat_15,942.4172,48.1955
94228,28.76315,-72.68142,cat_04,550.274,17.1093
94229,30.19425,-83.63274,cat_10,974.6892,30.74
94230,27.80509,-100.72337,cat_05,214.1229,36.8808
94231,27.25881,-84.23014,cat_16,693.9403,57.9113
94232,46.82713,-111.19407,cat_14,232.4923,54.2079
94233,42.27347,-76.40124,cat_09,218.2092,63.02
94234,37.72994,-75.69733,cat_12,517.0907,59.2904
94235,44.50154,-120.55361,cat_05,881.8953,38.6075
94236,34.26627,-86.70666,cat_00,84.825,58.4073
94237,25.53033,-118.72181,cat_11,222.967,51.3306
94238,27.26454,-78.06294,cat_16,21.6822,62.6256
94239,24.57339,-76.21609,cat_15,281.6183,69.2162
94240,42.41692,-121.03425,cat_00,660.974,78.2003
94241,43.23538,-75.96111,cat_01,798.419,47.5112
94242,48.64049,-71.58505,cat_15,410.9368,78.3039
94243,35.57298,-102.86309,cat_04,659.2618,65.4989
94244,27.12969,-96.10259,cat_02,719.9815,26.6412
94245,40.01606,-110.61331,cat_19,223.9509,31.9095
94246,33.86025,-110.46119,cat_19,110.2553,38.7892
94247,37.71306,-86.72178,cat_01,349.015,59.2014
94248,31.14856,-119.52448,cat_00,235.216,27.3448
94249,37.82715,-101.57714,cat_03,977.4493,42.7024
94250,44.55684,-76.10794,cat_14,982.0696,48.1911
94251,26.67453,-111.67432,cat_09,659.6598,80.0802
94252,34.96596,-83.87163,cat_17,663.3503,38.5281
94253,45.83634,-67.14081,cat_03,723.2313,60.1639
94254,48.45515,-120.01856,cat_07,353.6839,31.5734
94255,38.40632,-91.78879,cat_16,464.698,37.1208
94256,47.0906,-111.31025,cat_12,156.0798,47.8378
94257,35.81989,-68.57503,cat_18,372.3367,46.8036
94258,44.54925,-99.97241,cat_16,730.4663,50.1545
94259,48.00741,-107.30803,cat_07,569.3107,51.5511
94260,36.65597,-124.46877,cat_18,381.6168,57.9973
94261,45.3743,-119.78136,cat_15,107.7585,45.9908
94262,25.87919,-120.71809,cat_19,657.074,35.9786
94263,43.09965,-122.8084,cat_01,954.4108,39.0461
94264,40.16665,-85.89621,cat_04,768.9636,61.5855
94265,25.1358,-105.38659,cat_05,658.0473,60.5919
94266,27.06827,-116.7437,cat_07,378.1885,52.5351
94267,48.25351,-101.18468,cat_15,448.9191,64.238
94268,35.74489,-94.71612,cat_18,530.7846,43.8374
94269,35.81552,-89.6215,cat_12,428.8215,65.6457
94270,37.20959,-98.83929,cat_00,755.6244,69.4623
94271,38.04016,-124.92764,cat_05,528.2061,32.8588
94272,37.12635,-83.0504,cat_17,173.1349,49.3169
94273,26.76914,-90.39038,cat_13,154.581,67.8975
94274,25.23928,-110.32835,cat_05,800.8309,34.5363
94275,27.84389,-113.28511,cat_05,344.4939,64.9809
94276,29.70958,-91.78304,cat_14,37.324,34.0786
94277,48.21089,-88.42263,cat_17,754.6356,41.9627
94278,46.46326,-117.37075,cat_16,201.9347,70.7585
94279,29.7122,-72.93859,cat_17,480.147,78.8357
94280,33.58494,-92.40245,cat_15,25.2505,32.5829
94281,36.32884,-68.57538,cat_15,816.8521,34.7197
94282,47.29152,-95.45692,cat_07,687.0084,68.7477
94283,46.76192,-97.98562,cat_07,497.2043,37.4781
94284,45.46123,-104.24416,cat_05,516.8267,40.3617
94285,25.12671,-89.76751,cat_00,303.7873,35.858
94286,30.24576,-96.77848,cat_14,525.4594,43.7424
94287,44.92147,-113.59844,cat_03,505.6331,34.0307
94288,43.31249,-96.86549,cat_17,434.9043,50.8922
94289,35.3659,-73.51642,cat_11,123.3172,64.7259
94290,40.84513,-117.37082,cat_07,688.2484,45.5648
94291,45.83757,-79.04341,cat_16,911.7399,47.8751
94292,24.57649,-83.77942,cat_12,672.3849,23.2602
94293,25.815,-94.845,cat_13,818.3528,41.1859
94294,40.89165,-120.13002,cat_03,121.2006,59.8489
94295,48.27605,-105.28247,cat_17,383.5878,55.6614
94296,46.92728,-100.11311,cat_00,298.974,38.6223
94297,40.98694,-71.16164,cat_16,709.2885,44.3818
94298,30.2188,-70.51779,cat_09,835.4321,71.2335
94299,43.15738,-102.69409,cat_07,353.269,44.7798
94300,45.45418,-114.2549,cat_04,477.3456,56.162
94301,32.98704,-82.79137,cat_00,331.4561,50.7274
94302,31.09392,-115.11248,cat_08,41.1292,69.999
94303,36.40087,-109.21925,cat_18,614.1919,54.2001
94304,47.22703,-102.37827,cat_17,174.6847,50.3396
94305,38.53352,-112.17396,cat_13,937.77,64.98
94306,36.9372,-109.15449,cat_11,925.4518,42.4045
94307,38.92386,-84.49409,cat_09,736.3648,75.9505
94308,35.45362,-75.74432,cat_11,843.2153,72.9303
94309,34.30148,-80.30556,cat_12,227.0844,48.0506
94310,28.63952,-99.67535,cat_16,377.3488,67.047
94311,36.05959,-103.63757,cat_08,191.322,33.8093
94312,25.97134,-92.43978,cat_12,799.601,56.7112
94313,29.16155,-86.06686,cat_06,393.3618,46.592
94314,38.62096,-114.92875,cat_04,555.5649,67.165
94315,40.49117,-109.03154,cat_01,72.9441,40.9034
94316,44.47432,-89.2015,cat_00,121.3171,46.767
94317,43.65758,-104.05618,cat_04,334.2136,42.0464
94318,32.44066,-109.03896,cat_00,480.1606,42.8434
94319,43.73182,-117.89816,cat_19,136.0804,39.8854
94320,32.98972,-81.19121,cat_09,484.7451,53.0074
94321,35.46002,-109.34111,cat_15,965.2668,47.8687
94322,38.94454,-116.7745,cat_01,740.774,47.9614
94323,46.23849,-101.9171,cat_12,948.9273,40.0707
94324,38.40047,-113.09862,cat_12,542.9564,41.9168
94325,24.71835,-80.49863,cat_09,11.0422,43.7605
94326,34.93064,-71.02859,cat_01,287.2136,66.9881
94327,39.43592,-80.85109,cat_14,747.9502,59.9642
94328,31.27201,-100.2629,cat_09,683.658,59.4246
94329,32.65487,-69.15143,cat_05,893.2131,62.4989
94330,30.22056,-74.74468,cat_08,519.1693,33.6671
94331,27.79586,-75.09036,cat_17,412.5957,25.1262
94332,45.16162,-86.23349,cat_00,260.4285,53.1621
94333,42.24225,-78.08398,cat_00,363.1596,35.3755
94334,31.033,-114.94114,cat_05,588.2071,50.2142
94335,38.60169,-116.46101,cat_05,131.2238,47.4223
94336,26.30084,-102.89159,cat_08,831.1281,71.4364
94337,41.15014,-96.62466,cat_17,412.2609,49.4962
94338,48.5367,-99.11917,cat_11,644.1129,85.845
94339,45.07824,-111.56681,cat_12,268.7783,40.1743
94340,24.30139,-96.28434,cat_15,409.0407,56.8627
94341,39.74088,-117.3459,cat_17,743.3571,32.1225
94342,48.77784,-80.23725,cat_13,427.8834,35.092
94343,24.96499,-96.45743,cat_11,114.2627,50.6767
94344,29.5724,-100.79236,cat_18,704.0264,75.2362
94345,46.29147,-115.26185,cat_11,947.2506,48.78
94346,30.27794,-107.88345,cat_07,651.0209,55.2579
94347,47.65235,-78.42924,cat_19,327.6295,65.2894
94348,28.94218,-97.49203,cat_11,823.3569,42.4457
94349,31.67428,-105.89422,cat_11,852.7465,59.533
94350,27.69379,-111.03179,cat_13,836.5733,62.7526
94351,39.10304,-70.04773,cat_16,615.8905,61.2944
94352,35.81568,-102.01155,cat_05,647.4871,67.8424
94353,42.80807,-99.82205,cat_01,369.3521,77.3079
94354,30.90103,-69.64567,cat_00,176.3948,34.6709
94355,30.09669,-95.65186,cat_12,777.4195,33.386
94356,40.89209,-102.4447,cat_13,697.353,35.004
94357,37.08993,-121.17351,cat_13,807.7208,67.1994
94358,35.72203,-69.94799,cat_09,40.9574,54.7878
94359,48.36009,-106.19111,cat_08,830.8268,34.5314
94360,28.44838,-78.3593,cat_06,582.277,33.1829
94361,42.43175,-101.22891,cat_04,883.3175,69.6951
94362,32.343,-96.57205,cat_05,108.4291,57.5377
94363,29.18261,-97.2016,cat_18,244.3093,32.072
94364,38.92257,-89.53709,cat_07,941.5472,38.9913
94365,46.82595,-102.10053,cat_06,301.781,59.3494
94366,34.49693,-113.78473,cat_11,201.8275,63.3126
94367,39.33495,-119.8512,cat_06,410.3953,33.5605
94368,42.66888,-108.87217,cat_12,694.7037,52.3074
94369,33.81579,-96.20156,cat_11,595.7593,51.4922
94370,30.33897,-110.141,cat_06,214.4517,58.5813
94371,35.2138,-93.92169,cat_15,680.6658,49.2666
94372,24.89222,-115.46402,cat_19,565.5379,56.0618
94373,42.93685,-93.80637,cat_13,549.5959,54.0888
94374,33.46335,-84.16517,cat_01,381.1444,52.7101
94375,32.7942,-78.05204,cat_03,368.2397,35.7057
94376,43.62887,-74.3738,cat_06,176.0357,40.5264
94377,38.50559,-119.1989,cat_13,572.807,49.8041
94378,39.50039,-111.07798,cat_08,629.3721,30.7783
94379,24.13042,-121.45852,cat_05,38.3206,50.5348
94380,40.85829,-105.01341,cat_06,67.9051,46.8606
94381,32.64434,-100.38444,cat_14,425.0609,66.2896
94382,35.81062,-117.61141,cat_08,803.8675,43.2109
94383,48.85032,-114.38475,cat_18,207.4673,38.1486
94384,24.18402,-82.99698,cat_19,315.4911,41.5886
94385,24.63996,-119.63069,cat_00,32.7485,63.0136
94386,39.79615,-72.69682,cat_00,783.8088,53.0374
94387,28.25722,-99.41678,cat_09,55.8098,67.84
94388,24.53618,-120.34277,cat_01,443.2308,36.4591
94389,40.61181,-76.68639,cat_14,397.092,39.1458
94390,45.61774,-70.55497,cat_10,726.3738,51.4927
94391,25.11446,-80.63477,cat_10,142.4353,35.9612
94392,48.81814,-110.10037,cat_10,658.0307,60.2908
94393,34.64105,-116.49302,cat_05,871.6742,41.1856
94394,37.40185,-102.96154,cat_12,40.1682,68.9828
94395,35.90889,-114.8967,cat_16,958.597,41.8727
94396,31.26767,-103.83112,cat_00,218.7692,55.7407
94397,30.71767,-90.51235,cat_14,659.878,36.9427
94398,48.46186,-103.85159,cat_15,960.4191,67.4547
94399,31.66253,-89.63665,cat_02,294.7646,55.9079
94400,29.19056,-105.20138,cat_09,867.4536,55.0271
94401,34.72382,-103.74406,cat_16,158.6975,63.2694
94402,28.55986,-114.23387,cat_06,141.4637,44.2522
94403,36.48014,-70.80416,cat_06,535.9323,65.3015
94404,45.30412,-69.79625,cat_07,440.8507,51.7326
94405,42.68419,-109.28236,cat_07,301.0919,55.9928
94406,32.55378,-103.59646,cat_19,493.4406,16.2433
94407,45.09914,-96.05278,cat_02,588.742,57.8854
94408,47.06227,-120.14926,cat_19,155.4961,31.2284
94409,25.90476,-122.13023,cat_04,338.1761,18.6565
94410,28.11436,-68.2526,cat_00,651.8478,44.784
94411,35.3528,-81.18672,cat_14,728.5721,41.0765
94412,36.07654,-91.46751,cat_04,465.6698,38.0615
94413,29.79971,-92.42468,cat_10,484.6629,26.9661
94414,42.83831,-111.68077,cat_14,510.6569,50.0097
94415,27.06021,-106.92793,cat_16,491.7248,53.6692
94416,24.63111,-72.60504,cat_08,101.7817,47.0542
94417,48.27591,-68.56688,cat_00,952.8358,66.2946
94418,48.89399,-110.40123,cat_18,659.2738,36.6829
94419,39.7249,-123.87751,cat_01,118.6091,24.9805
94420,31.47174,-108.86684,cat_01,219.1568,30.5745
94421,25.30146,-117.57106,cat_03,658.5011,33.2383
94422,40.54339,-122.30917,cat_10,668.0575,34.4712
94423,41.0197,-87.44262,cat_02,425.7091,63.8149
94424,31.44942,-98.16923,cat_19,888.3553,52.2676
94425,27.71561,-85.4346,cat_14,59.5203,44.4054
94426,46.54562,-88.42488,cat_11,327.109,27.2166
94427,43.87088,-81.14561,cat_08,659.7905,47.7507
94428,45.25253,-110.7465,cat_16,414.0282,53.0457
94429,48.95402,-71.17656,cat_12,186.4461,41.3982
94430,27.59611,-87.03203,cat_04,430.8027,72.1455
94431,43.25909,-91.71562,cat_06,701.2348,25.3123
94432,33.6423,-120.16226,cat_14,977.3246,0.5129
94433,35.51305,-70.72772,cat_09,403.168,39.2357
94434,31.24794,-88.10057,cat_15,230.3138,54.8778
94435,36.38527,-118.95806,cat_09,444.6835,39.3156
94436,27.26558,-116.72026,cat_05,505.4769,45.8704
94437,24.96555,-106.3449,cat_04,348.5576,57.2056
94438,39.88211,-101.4553,cat_17,352.0788,45.7416
94439,46.74549,-74.43874,cat_17,655.0091,30.507
94440,32.54139,-117.97021,cat_06,171.3139,79.1522
94441,39.28455,-122.36846,cat_14,443.533,35.9749
94442,30.49091,-117.01459,cat_16,738.8636,45.936
94443,39.62332,-123.03135,cat_03,342.9641,31.3118
94444,31.95405,-81.91231,cat_18,580.1015,55.1123
94445,32.60351,-71.14198,cat_02,843.6274,46.0606
94446,26.74557,-93.98675,cat_05,78.2249,55.1375
94447,48.30527,-114.9346,cat_00,487.5708,30.3807
94448,37.88679,-99.02803,cat_03,794.037,63.7238
94449,32.73473,-115.34514,cat_11,566.1902,17.4257
94450,41.94389,-124.81222,cat_10,150.4773,62.8705
94451,41.41344,-87.05992,cat_16,683.5818,47.7396
94452,27.32682,-118.61081,cat_05,601.3623,62.4675
94453,29.84969,-110.15593,cat_03,734.8254,40.993
94454,46.82657,-103.26493,cat_18,768.1186,67.0998
94455,35.25913,-99.80174,cat_07,630.8458,74.1203
94456,37.76288,-110.27499,cat_10,315.1038,67.8808
94457,46.94942,-80.79712,cat_18,658.913,64.181
94458,36.07444,-100.18548,cat_07,873.2172,60.1973
94459,26.51767,-95.86515,cat_16,972.7117,40.6771
94460,28.35364,-122.33382,cat_06,462.8678,51.5214
94461,28.64347,-121.88709,cat_04,875.9204,12.5205
94462,45.36995,-68.30627,cat_07,598.4175,50.2519
94463,45.79634,-92.53925,cat_02,644.2124,23.3412
94464,36.79703,-114.36998,cat_07,914.5721,39.5653
94465,24.32123,-84.60815,cat_11,443.9942,44.6047
94466,30.17682,-102.38264,cat_01,239.0689,40.3262
94467,27.24562,-101.91944,cat_11,969.5253,37.5944
94468,41.68752,-90.36835,cat_10,336.7299,31.8119
94469,40.46049,-117.22845,cat_04,658.3844,55.4582
94470,37.53566,-116.09219,cat_12,193.8958,48.7714
94471,28.66171,-97.3271,cat_11,430.9585,41.6175
94472,48.89986,-83.59764,cat_14,731.9359,44.2529
94473,30.79335,-79.11108,cat_10,324.4122,33.4461
94474,32.87423,-113.16026,cat_03,143.9105,85.6331
94475,30.78804,-109.04806,cat_04,741.2157,37.4465
94476,46.76481,-105.63034,cat_14,969.4218,40.428
94477,26.8841,-90.02542,cat_00,519.21,79.6287
94478,42.86272,-69.11649,cat_19,484.6106,63.8062
94479,35.15186,-79.40661,cat_05,774.8151,45.4182
94480,28.70639,-104.28999,cat_01,335.889,43.7811
94481,45.12358,-77.24348,cat_15,437.474,43.2551
94482,34.07038,-76.03589,cat_17,123.1932,33.7025
94483,35.11975,-100.56014,cat_14,600.5876,46.8914
94484,40.81226,-107.58515,cat_02,344.6413,30.3449
94485,32.56074,-110.02428,cat_13,526.7833,-0.636
94486,26.27739,-76.92974,cat_08,562.2665,78.1028
94487,47.43051,-115.86547,cat_08,618.0031,61.744
94488,25.38652,-69.57221,cat_00,58.8973,22.3417
94489,44.10811,-112.54313,cat_07,662.387,61.3661
94490,31.74667,-68.84818,cat_17,614.6749,44.6236
94491,27.59259,-111.97886,cat_18,386.1366,44.0799
94492,45.85038,-109.9916,cat_13,691.2531,31.4669
94493,30.86213,-116.59721,cat_04,587.8481,67.6064
94494,31.89276,-73.78918,cat_14,708.1827,28.572
94495,42.47777,-102.99447,cat_06,172.9882,70.3359
94496,43.267,-82.84019,cat_17,260.9887,66.6877
94497,43.88604,-71.10686,cat_14,820.8721,39.7474
94498,31.15232,-85.70382,cat_00,153.2797,87.9931
94499,34.69975,-117.13526,cat_11,522.2179,33.1677
94500,48.31165,-83.09576,cat_01,749.5326,32.904
94501,24.52959,-89.25764,cat_00,572.2179,31.9661
94502,25.22368,-68.17816,cat_07,862.7653,71.1834
94503,42.2505,-70.89905,cat_19,593.832,46.095
94504,46.56336,-111.53632,cat_15,743.9206,42.4089
94505,37.54501,-101.11479,cat_12,58.4207,35.9526
94506,48.73002,-83.86093,cat_03,576.497,50.3168
94507,38.36657,-112.05213,cat_06,799.0249,72.4871
94508,48.55497,-96.04116,cat_03,477.2693,44.6949
94509,40.54544,-116.73904,cat_09,582.7115,44.6897
94510,32.04317,-89.94856,cat_18,892.1084,49.5755
94511,40.8207,-91.62209,cat_01,30.4747,84.4872
94512,26.79002,-103.61976,cat_14,929.8397,69.3041
94513,33.53795,-102.73795,cat_11,809.2959,35.3894
94514,39.84665,-92.00221,cat_16,680.7626,39.5459
94515,41.2747,-124.61857,cat_04,787.1324,80.5177
94516,45.68609,-100.67025,cat_02,660.3063,53.61
94517,29.44298,-95.63996,cat_13,577.2698,50.8374
94518,31.94226,-108.50582,cat_18,832.8922,42.2273
94519,42.41991,-105.34912,cat_01,89.0022,58.0919
94520,27.7709,-75.24098,cat_05,172.2294,38.9536
94521,24.74803,-104.64024,cat_08,396.6602,72.1256
94522,29.54033,-106.22872,cat_15,381.1978,53.493
94523,46.52544,-110.68114,cat_02,363.7107,62.0483
94524,26.31518,-110.42183,cat_00,118.1023,66.2689
94525,48.58515,-67.42811,cat_05,410.9301,23.4529
94526,40.67285,-70.4759,cat_05,189.2319,56.7695
94527,37.3516,-97.67643,cat_18,187.7103,16.7522
94528,42.70938,-115.81312,cat_03,541.3232,53.2991
94529,40.52131,-84.07889,cat_09,768.4502,47.4746
94530,48.43049,-111.13419,cat_18,472.6628,42.4947
94531,25.51157,-106.24567,cat_09,958.4892,53.0012
94532,26.25783,-122.7695,cat_16,279.0411,64.8835
94533,25.1898,-77.87785,cat_13,130.9228,35.5656
94534,46.11172,-107.65397,cat_16,626.1746,54.9218
94535,29.61028,-72.30456,cat_12,677.9015,51.9224
94536,25.0888,-90.03657,cat_19,427.1296,50.4097
94537,45.59127,-105.09587,cat_10,740.6815,58.8222
94538,25.2564,-98.84277,cat_01,689.034,57.5393
94539,29.90206,-122.81624,cat_01,887.3207,57.5311
94540,24.92217,-114.45217,cat_04,813.6181,34.3771
94541,26.21841,-85.50201,cat_10,80.1656,32.2305
94542,37.99197,-118.94004,cat_17,778.2219,55.971
94543,41.19999,-89.15669,cat_12,975.2418,38.6009
94544,48.22278,-74.73811,cat_16,544.2018,34.14
94545,24.31284,-114.42933,cat_03,498.1317,73.2727
94546,32.38737,-115.96733,cat_15,89.9774,32.4253
94547,47.01443,-87.85654,cat_02,255.2858,53.4492
94548,44.9356,-123.77872,cat_19,470.2525,43.8446
94549,43.32753,-91.07809,cat_10,343.1728,47.0873
94550,24.4638,-114.19874,cat_01,439.22,57.7524
94551,33.05598,-85.02709,cat_17,96.6548,48.6974
94552,46.09712,-121.23971,cat_00,436.4065,34.654
94553,42.82815,-93.26594,cat_11,199.6841,30.1247
94554,38.93948,-73.58976,cat_02,813.3268,51.4761
94555,35.56704,-82.76504,cat_04,303.2621,68.4651
94556,47.2061,-78.67929,cat_06,70.4466,64.8534
94557,37.97383,-81.5405,cat_16,341.6484,59.8917
94558,37.23777,-99.80652,cat_13,332.1081,43.8478
94559,41.53145,-99.61285,cat_04,932.0341,69.5505
94560,40.7025,-114.22973,cat_14,777.233,38.625
94561,26.64906,-95.07761,cat_16,226.1122,49.7047
94562,35.39285,-96.70292,cat_10,955.3983,73.6235
94563,47.28133,-103.12599,cat_10,859.1419,33.5261
94564,38.90646,-99.92632,cat_02,774.4996,15.733
94565,30.55638,-76.35394,cat_03,360.1966,81.6351
94566,33.76161,-70.13288,cat_14,884.3172,87.1534
